geo_type,region,transportation_type,alternative_name,sub-region,country,date,mobility percentage
county,Cochise County,driving,NA,Arizona,United States,2021-09-23,133.24
county,Cochise County,driving,NA,Arizona,United States,2021-09-24,161.84
county,Cochise County,driving,NA,Arizona,United States,2021-09-25,167.99
county,Cochise County,driving,NA,Arizona,United States,2021-09-26,130.47
county,Cochise County,driving,NA,Arizona,United States,2021-09-27,130.39
county,Cochise County,driving,NA,Arizona,United States,2021-09-28,131.87
county,Cochise County,driving,NA,Arizona,United States,2021-09-29,138.39
county,Cochise County,driving,NA,Arizona,United States,2021-09-30,133.82
county,Cochise County,driving,NA,Arizona,United States,2021-10-01,173.56
county,Cochise County,driving,NA,Arizona,United States,2021-10-02,187.31
county,Cochise County,driving,NA,Arizona,United States,2021-10-03,137.95
county,Cochise County,driving,NA,Arizona,United States,2021-10-04,134.15
county,Cochise County,driving,NA,Arizona,United States,2021-10-05,134.2
county,Cochise County,driving,NA,Arizona,United States,2021-10-06,149.54
county,Cochise County,driving,NA,Arizona,United States,2021-10-07,170.33
county,Cochise County,driving,NA,Arizona,United States,2021-10-08,190.23
county,Cochise County,driving,NA,Arizona,United States,2021-10-09,189.54
county,Cochise County,driving,NA,Arizona,United States,2021-10-10,157.52
county,Cochise County,driving,NA,Arizona,United States,2021-10-11,154.57
county,Cochise County,driving,NA,Arizona,United States,2021-10-12,148.31
county,Cochise County,driving,NA,Arizona,United States,2021-10-13,154.99
county,Cochise County,driving,NA,Arizona,United States,2021-10-14,158.98
county,Cochise County,driving,NA,Arizona,United States,2021-10-15,184.85
county,Cochise County,driving,NA,Arizona,United States,2021-10-16,204.52
county,Cochise County,driving,NA,Arizona,United States,2021-10-17,165.78
county,Cochise County,driving,NA,Arizona,United States,2021-10-18,140.02
county,Cochise County,driving,NA,Arizona,United States,2021-10-19,151.26
county,Cochise County,driving,NA,Arizona,United States,2021-10-20,146.82
county,Cochise County,driving,NA,Arizona,United States,2021-10-21,166.54
county,Cochise County,driving,NA,Arizona,United States,2021-10-22,176.21
county,Cochise County,driving,NA,Arizona,United States,2021-10-23,264.62
county,Cochise County,driving,NA,Arizona,United States,2021-10-24,157.9
county,Cochise County,driving,NA,Arizona,United States,2021-10-25,144.74
county,Cochise County,driving,NA,Arizona,United States,2021-10-26,141.73
county,Cochise County,driving,NA,Arizona,United States,2021-10-27,143.33
county,Cochise County,driving,NA,Arizona,United States,2021-10-28,149.71
county,Cochise County,driving,NA,Arizona,United States,2021-10-29,178.64
county,Cochise County,driving,NA,Arizona,United States,2021-10-30,176.78
county,Cochise County,driving,NA,Arizona,United States,2021-10-31,141.73
county,Cochise County,driving,NA,Arizona,United States,2021-11-01,142.71
county,Cochise County,driving,NA,Arizona,United States,2021-11-02,150.15
county,Cochise County,driving,NA,Arizona,United States,2021-11-03,146.4
county,Cochise County,driving,NA,Arizona,United States,2021-11-04,149.92
county,Cochise County,driving,NA,Arizona,United States,2021-11-05,169.15
county,Cochise County,driving,NA,Arizona,United States,2021-11-06,177.55
county,Cochise County,driving,NA,Arizona,United States,2021-11-07,139.12
county,Cochise County,driving,NA,Arizona,United States,2021-11-08,130.1
county,Cochise County,driving,NA,Arizona,United States,2021-11-09,141.5
county,Cochise County,driving,NA,Arizona,United States,2021-11-10,151.7
county,Cochise County,driving,NA,Arizona,United States,2021-11-11,173.17
county,Cochise County,driving,NA,Arizona,United States,2021-11-12,179.24
county,Cochise County,driving,NA,Arizona,United States,2021-11-13,173.18
county,Cochise County,driving,NA,Arizona,United States,2021-11-14,141.94
county,Cochise County,driving,NA,Arizona,United States,2021-11-15,143.25
county,Cochise County,driving,NA,Arizona,United States,2021-11-16,147.91
county,Cochise County,driving,NA,Arizona,United States,2021-11-17,150.75
county,Cochise County,driving,NA,Arizona,United States,2021-11-18,164.52
county,Cochise County,driving,NA,Arizona,United States,2021-11-19,186.02
county,Cochise County,driving,NA,Arizona,United States,2021-11-20,203.74
county,Cochise County,driving,NA,Arizona,United States,2021-11-21,164.42
county,Cochise County,driving,NA,Arizona,United States,2021-11-22,159.88
county,Cochise County,driving,NA,Arizona,United States,2021-11-23,177.35
county,Cochise County,driving,NA,Arizona,United States,2021-11-24,196.49
county,Cochise County,driving,NA,Arizona,United States,2021-11-25,128.25
county,Cochise County,driving,NA,Arizona,United States,2021-11-26,188.13
county,Cochise County,driving,NA,Arizona,United States,2021-11-27,197.31
county,Cochise County,driving,NA,Arizona,United States,2021-11-28,185.97
county,Cochise County,driving,NA,Arizona,United States,2021-11-29,151.09
county,Cochise County,driving,NA,Arizona,United States,2021-11-30,147.54
county,Cochise County,driving,NA,Arizona,United States,2021-12-01,145.36
county,Cochise County,driving,NA,Arizona,United States,2021-12-02,150.03
county,Cochise County,driving,NA,Arizona,United States,2021-12-03,172.82
county,Cochise County,driving,NA,Arizona,United States,2021-12-04,162.08
county,Cochise County,driving,NA,Arizona,United States,2021-12-05,126.66
county,Cochise County,driving,NA,Arizona,United States,2021-12-06,136.09
county,Cochise County,driving,NA,Arizona,United States,2021-12-07,143.8
county,Cochise County,driving,NA,Arizona,United States,2021-12-08,142.11
county,Cochise County,driving,NA,Arizona,United States,2021-12-09,153.3
county,Cochise County,driving,NA,Arizona,United States,2021-12-10,166.23
county,Cochise County,driving,NA,Arizona,United States,2021-12-11,174.4
county,Cochise County,driving,NA,Arizona,United States,2021-12-12,134.64
county,Cochise County,driving,NA,Arizona,United States,2021-12-13,146.01
county,Cochise County,driving,NA,Arizona,United States,2021-12-14,145.33
county,Cochise County,driving,NA,Arizona,United States,2021-12-15,171.17
county,Cochise County,driving,NA,Arizona,United States,2021-12-16,187.88
county,Cochise County,driving,NA,Arizona,United States,2021-12-17,199.91
county,Cochise County,driving,NA,Arizona,United States,2021-12-18,217.65
county,Cochise County,driving,NA,Arizona,United States,2021-12-19,176.44
county,Cochise County,driving,NA,Arizona,United States,2021-12-20,181.91
county,Cochise County,driving,NA,Arizona,United States,2021-12-21,174.18
county,Cochise County,driving,NA,Arizona,United States,2021-12-22,192.18
county,Cochise County,driving,NA,Arizona,United States,2021-12-23,191.52
county,Cochise County,driving,NA,Arizona,United States,2021-12-24,132.37
county,Cochise County,driving,NA,Arizona,United States,2021-12-25,97.99
county,Cochise County,driving,NA,Arizona,United States,2021-12-26,176.38
county,Cochise County,driving,NA,Arizona,United States,2021-12-27,197.46
county,Cochise County,driving,NA,Arizona,United States,2021-12-28,215.37
county,Cochise County,driving,NA,Arizona,United States,2021-12-29,209.45
county,Cochise County,driving,NA,Arizona,United States,2021-12-30,207.2
county,Cochise County,driving,NA,Arizona,United States,2021-12-31,177.16
county,Cochise County,driving,NA,Arizona,United States,2022-01-01,148.21
county,Cochise County,driving,NA,Arizona,United States,2022-01-02,177.45
county,Cochise County,driving,NA,Arizona,United States,2022-01-03,182.51
county,Cochise County,driving,NA,Arizona,United States,2022-01-04,167.17
county,Cochise County,driving,NA,Arizona,United States,2022-01-05,159.67
county,Cochise County,driving,NA,Arizona,United States,2022-01-06,169.04
county,Cochise County,driving,NA,Arizona,United States,2022-01-07,223.23
county,Cochise County,driving,NA,Arizona,United States,2022-01-08,171.14
county,Cochise County,driving,NA,Arizona,United States,2022-01-09,133.46
county,Cochise County,driving,NA,Arizona,United States,2022-01-10,140.13
county,Cochise County,driving,NA,Arizona,United States,2022-01-11,152.47
county,Cochise County,driving,NA,Arizona,United States,2022-01-12,146.1
county,Cochise County,driving,NA,Arizona,United States,2022-01-13,160.16
county,Cochise County,driving,NA,Arizona,United States,2022-01-14,189.89
county,Cochise County,driving,NA,Arizona,United States,2022-01-15,174.4
county,Cochise County,driving,NA,Arizona,United States,2022-01-16,151.99
county,Cochise County,driving,NA,Arizona,United States,2022-01-17,160.54
county,Cochise County,driving,NA,Arizona,United States,2022-01-18,148.42
county,Cochise County,driving,NA,Arizona,United States,2022-01-19,155.08
county,Cochise County,driving,NA,Arizona,United States,2022-01-20,165.38
county,Cochise County,driving,NA,Arizona,United States,2022-01-21,179.63
county,Cochise County,driving,NA,Arizona,United States,2022-01-22,170.6
county,Cochise County,driving,NA,Arizona,United States,2022-01-23,135.36
county,Cochise County,driving,NA,Arizona,United States,2022-01-24,147.29
county,Cochise County,driving,NA,Arizona,United States,2022-01-25,149.37
county,Cochise County,driving,NA,Arizona,United States,2022-01-26,147.37
county,Cochise County,driving,NA,Arizona,United States,2022-01-27,172.99
county,Cochise County,driving,NA,Arizona,United States,2022-01-28,182.03
county,Cochise County,driving,NA,Arizona,United States,2022-01-29,179.68
county,Cochise County,driving,NA,Arizona,United States,2022-01-30,147.06
county,Cochise County,driving,NA,Arizona,United States,2022-01-31,154.36
county,Cochise County,driving,NA,Arizona,United States,2022-02-01,160.44
county,Cochise County,driving,NA,Arizona,United States,2022-02-02,169.16
county,Cochise County,driving,NA,Arizona,United States,2022-02-03,173.51
county,Cochise County,driving,NA,Arizona,United States,2022-02-04,186.77
county,Cochise County,driving,NA,Arizona,United States,2022-02-05,177.75
county,Cochise County,driving,NA,Arizona,United States,2022-02-06,151.69
county,Cochise County,driving,NA,Arizona,United States,2022-02-07,156.64
county,Cochise County,driving,NA,Arizona,United States,2022-02-08,170.87
county,Cochise County,driving,NA,Arizona,United States,2022-02-09,165.03
county,Cochise County,driving,NA,Arizona,United States,2022-02-10,174.65
county,Cochise County,driving,NA,Arizona,United States,2022-02-11,192.98
county,Cochise County,driving,NA,Arizona,United States,2022-02-12,188.85
county,Cochise County,driving,NA,Arizona,United States,2022-02-13,149.35
county,Cochise County,driving,NA,Arizona,United States,2022-02-14,160.72
county,Cochise County,driving,NA,Arizona,United States,2022-02-15,163.99
county,Cochise County,driving,NA,Arizona,United States,2022-02-16,163.66
county,Cochise County,driving,NA,Arizona,United States,2022-02-17,181.34
county,Cochise County,driving,NA,Arizona,United States,2022-02-18,210.36
county,Cochise County,driving,NA,Arizona,United States,2022-02-19,219.51
county,Cochise County,driving,NA,Arizona,United States,2022-02-20,184.45
county,Cochise County,driving,NA,Arizona,United States,2022-02-21,187.26
county,Cochise County,driving,NA,Arizona,United States,2022-02-22,175.97
county,Cochise County,driving,NA,Arizona,United States,2022-02-23,182.89
county,Cochise County,driving,NA,Arizona,United States,2022-02-24,194.17
county,Cochise County,driving,NA,Arizona,United States,2022-02-25,200.07
county,Cochise County,driving,NA,Arizona,United States,2022-02-26,202.13
county,Cochise County,driving,NA,Arizona,United States,2022-02-27,169.55
county,Cochise County,driving,NA,Arizona,United States,2022-02-28,174.2
county,Cochise County,driving,NA,Arizona,United States,2022-03-01,186.24
county,Cochise County,driving,NA,Arizona,United States,2022-03-02,183.16
county,Cochise County,driving,NA,Arizona,United States,2022-03-03,183.03
county,Cochise County,driving,NA,Arizona,United States,2022-03-04,219.09
county,Cochise County,driving,NA,Arizona,United States,2022-03-05,214.98
county,Cochise County,driving,NA,Arizona,United States,2022-03-06,174.89
county,Cochise County,driving,NA,Arizona,United States,2022-03-07,180.18
county,Cochise County,driving,NA,Arizona,United States,2022-03-08,177.15
county,Cochise County,driving,NA,Arizona,United States,2022-03-09,183.19
county,Cochise County,driving,NA,Arizona,United States,2022-03-10,197.68
county,Cochise County,driving,NA,Arizona,United States,2022-03-11,238.26
county,Cochise County,driving,NA,Arizona,United States,2022-03-12,236.52
county,Cochise County,driving,NA,Arizona,United States,2022-03-13,199.01
county,Cochise County,driving,NA,Arizona,United States,2022-03-14,195.92
county,Cochise County,driving,NA,Arizona,United States,2022-03-15,201.01
county,Cochise County,driving,NA,Arizona,United States,2022-03-16,209.82
county,Cochise County,driving,NA,Arizona,United States,2022-03-17,210.23
county,Cochise County,driving,NA,Arizona,United States,2022-03-18,252.02
county,Cochise County,driving,NA,Arizona,United States,2022-03-19,234.42
county,Cochise County,driving,NA,Arizona,United States,2022-03-20,193.01
county,Cochise County,driving,NA,Arizona,United States,2022-03-21,NA
county,Cochise County,driving,NA,Arizona,United States,2022-03-22,178.28
county,Cochise County,driving,NA,Arizona,United States,2022-03-23,183.1
county,Cochise County,driving,NA,Arizona,United States,2022-03-24,193.54
county,Cochise County,driving,NA,Arizona,United States,2022-03-25,226.07
county,Cochise County,driving,NA,Arizona,United States,2022-03-26,215.05
county,Cochise County,driving,NA,Arizona,United States,2022-03-27,173.37
county,Cochise County,driving,NA,Arizona,United States,2022-03-28,169.29
county,Cochise County,driving,NA,Arizona,United States,2022-03-29,171.29
county,Cochise County,driving,NA,Arizona,United States,2022-03-30,174.48
county,Cochise County,driving,NA,Arizona,United States,2022-03-31,183.19
county,Cochise County,driving,NA,Arizona,United States,2022-04-01,215.16
county,Cochise County,driving,NA,Arizona,United States,2022-04-02,206.05
county,Cochise County,driving,NA,Arizona,United States,2022-04-03,167.98
county,Cochise County,driving,NA,Arizona,United States,2022-04-04,168.2
county,Cochise County,driving,NA,Arizona,United States,2022-04-05,161.96
